objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
SSTSL2 J223234.75+590743.9,0,0,338.14481,59.128877,105.939345,0.917196,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,20590,10.81,13650,9.321,8473,17.42,4863,14.14,676.1,127.6,0,0,0,0,0,0.95,0.98,0.95,0,0,1735.1,1337.1,439,392.4,5.3,2,0,0,0,N,1,0.9542,1.076,3.655,5.071,62.73,30002711,30002711-29772,0,0,5.7,5.48,4.39,6.14,10.24,521984965,1,338.1448,59.12889,73180,1415,68550,1073,47690,834.5,Gaia DR3 2200216122591399808,338.1448102,59.12885194,0,0,150,1.63615E+018,2.20022E+018,1787186897,0.0085,0.0096,5.167,0.0102,506.7449,12.619,8.13,0.011,-9.651,0.011,-0.2127,-0.078,-0.0231,-0.0352,0.1088,-0.0539,-0.3061,-0.0916,-0.0059,-0.2335,358,358,358,0,-0.8807,554.52,0.047,3.0824,31,FALSE,1.501,,,,,,,,42,27,0.017307,46,0.02334,57.21,0,0,0.966,0,357,256433.7396,40.8585,6276.14,12.164929,0.002761,40,123174,73.0874,1685.3,12.612243,0.002864,39,188875,50.4063,3747.06,11.557458,0.00379,1.217,0,0,0,0,0,1.054785,0.447313,0.607471,-0.38,0.85,1,24,11,22,35.709,-1.3222,0.946157,990.638,7.53,5000,3.5,0,111,6.8871,13.2369,12,11.318114,0.027607,13,,NOT_AVAILABLE,0,0,0.99968,5132.5,5123.3,5141.7,4.523,4.5203,4.526,-0.0243,-0.0335,-0.0152,193.0229,192.6135,193.4246,0.1146,0.1068,0.1224,0.0923,0.086,0.0986,0.0489,0.0455,0.0522,MARCS,338.1447398,59.12889484,0.181804,0.180527,-0.225,0.090209
SSTSL2 J161226.21+214645.1,0,0,243.109216,21.779207,37.691851,44.239448,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,21460,16.39,14470,10.09,9816,20.48,5486,16.77,764.9,100.6,0,0,0,0,0,1.02,1.02,1.02,0,0,1168.1,1307.9,455.1,380.1,7.6,0,0,0,0,N,1,0.8468,1.259,4.547,6.068,61.61,40046451,40046451-6,0,0,4.07,4.07,4.07,4.07,21.27,979735561,1,243.1093,21.77916,44790,990.1,54500,1456,43010,831.9,Gaia DR3 1205406112339634944,243.1090193,21.77920151,0,0,30,1.63615E+018,1.20541E+018,405507870,0.0083,0.0096,7.7842,0.0154,506.1846,62.033,-60.48,0.012,13.795,0.014,0.2641,-0.1804,-0.3104,-0.116,0.0363,-0.1163,-0.2222,-0.0547,-0.0914,0.4272,668,9,664,4,3.1863,725.97,0.017,0.24168,31,FALSE,1.315,,,,,,,,77,24,0.022294,81,0.01386,161.9,0,0,1.089,0,678,53570.26596,29.3079,1827.84,13.865057,0.002819,75,13415.4,42.1525,318.258,15.019535,0.004407,74,60065.9,84.9946,706.702,12.801326,0.00408,1.372,1,1,0,1,0,2.218209,1.154478,1.063731,-59.24,3.69,2,34,3,18,19.516,,,951.975,,3500,4,-1.5,111,,,,12.299549,0.027073,32,20.53344,VARIABLE,0,0,0.997667,3812,3805.9,3821.8,4.5009,4.4836,4.5199,-0.1776,-0.224,-0.1148,126.3174,122.0223,127.7498,0.9545,0.9481,0.9613,0.6559,0.6514,0.6607,0.3756,0.3731,0.3782,MARCS,243.1093087,21.7791402,0.200301,0.228738,0.4271,0.658013
SSTSL2 J083431.31-502355.8,0,0,128.630472,-50.398848,267.677339,-6.008837,1,0,7,1,1,1,1,1,2,2,2,0,1,0,0,0,0,11570,8.97,7563,8.021,5066,15.44,2856,13.02,372.4,45.41,0,0,0,0,0.53,0.98,1.02,0.98,0,0,1188.6,861.7,306.6,257.7,8.2,2,0,0,0,N,1,0.9328,1.19,3.562,5.725,36.44,40046160,40046160-0,0,0,3.88,6.2,3.98,6.22,36.61,156857991,1,128.6305,-50.3989,25230,604.3,29190,564.5,22570,478.2,Gaia DR3 5322753867590924416,128.6304979,-50.39881789,0,0,136,1.63615E+018,5.32275E+018,523853223,0.0136,0.0136,7.7291,0.0153,505.7624,16.587,3.768,0.017,16.153,0.015,-0.0734,-0.0434,-0.1547,0.1502,0.3274,0.2222,-0.2177,0.2583,-0.0965,-0.062,363,9,363,0,2.4067,406.77,0,0,31,FALSE,1.33,,,,,,,,41,27,0.024805,45,0.01052,154.1,0,0,1.09,0,360,35325.39229,13.0438,2708.21,14.317149,0.002784,39,9484.15,17.895,529.988,15.396047,0.003461,39,38418.3,27.627,1390.6,13.286551,0.003859,1.356,0,1,0,1,0,2.109496,1.078897,1.030599,-1.51,3.01,2,15,1,14,7.8479,,,878.608,,3800,4.5,0,101,,,,12.870925,0.058651,14,,VARIABLE,0,0,0.998258,3808,3806.7,3809.3,4.7085,4.7067,4.7099,-0.0001,-0.002,0.0015,128.7166,128.4827,128.9532,0.5734,0.5699,0.5772,0.3971,0.3945,0.3997,0.2276,0.2262,0.2291,MARCS,128.6304716,-50.39888968,0.278401,0.24756,-0.0801,0.12358
SSTSL2 J022736.84-733831.8,0,0,36.903526,-73.642189,294.078436,-41.7921,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16410,10.84,10500,9.676,6870,16.84,3830,12.98,688.4,132.4,0,0,0,0,0,0.95,0.98,0.95,0,0,1354.9,969,354.8,292.2,5.2,2,0,0,0,N,1,0.7766,1.086,3.542,4.712,76.48,40045991,40045991-90,0,0,5.78,5.96,5.78,5.78,11.36,133974894,1,36.90315,-73.64217,57760,1170,53800,1239,38620,818.1,Gaia DR3 4643640338887885952,36.90356477,-73.64217237,0,0,102,1.63615E+018,4.64364E+018,627507880,0.0093,0.0087,4.9075,0.0097,505.2722,20.31,20.274,0.011,1.214,0.011,-0.0264,0.2654,-0.0982,-0.1598,-0.0764,-0.1126,0.1223,0.0681,-0.2226,-0.0511,358,358,356,2,2.404,634.86,0.064,6.074,31,TRUE,1.51,,,,,,,,41,27,0.016141,48,0.02095,87.07,1,0,1.091,0,406,209396.0881,38.5618,5430.14,12.384946,0.002763,45,102542,54.1055,1895.23,12.811283,0.002848,44,152371,48.5967,3135.41,11.790643,0.003795,1.217,0,0,0,0,0,1.02064,0.426337,0.594303,12.76,0.98,1,18,3,15,26.901,0.65989,0.152922,899.543,12.72,5000,4,0,111,9.3118,11.2867,12,11.555617,0.017275,15,,NOT_AVAILABLE,0,0,0.99964,5290.2,5279,5297.6,4.6229,4.6065,4.6258,-0.0816,-0.0915,-0.0744,201.2527,200.5742,201.8725,0.1727,0.1639,0.1782,0.1403,0.1331,0.1448,0.0746,0.0707,0.077,MARCS,36.90324483,-73.64217776,0.173817,0.18154,-0.0371,0.071622
SSTSL2 J014538.52-742726.8,0,0,26.410502,-74.457451,298.073581,-42.155597,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,23020,12.47,15090,12.89,9660,25.1,5453,12.32,694.6,70.88,0,0,0,0,0,0.95,0.95,0.95,0,0,1647,1035,323,412.4,9.8,0,0,0,0,N,1,0.7338,1.065,3.408,4.22,46.14,40045991,40045991-96,0,0,3.85,8.68,3.84,9.26,23.5,1321998624,1,26.4097,-74.45754,86860,2080,78270,1514,53510,1133,Gaia DR3 4638241285822609664,26.41084699,-74.45742096,0,0,99,1.63615E+018,4.63824E+018,209666802,0.0109,0.0096,5.3241,0.0106,504.4184,72.425,67.512,0.014,26.221,0.012,-0.0417,0.1189,-0.3832,-0.1796,-0.1703,-0.1813,0.1139,0.0951,-0.2222,-0.0586,341,341,341,0,-0.9102,706.42,0.073,7.6614,31,TRUE,1.528,,,,,,,,39,27,0.019574,43,0.02856,68.39,0,0,0.964,0,361,351788.4753,95.6991,3675.99,11.821663,0.002771,40,178506,199.372,895.34,12.209411,0.003042,39,246565,178.492,1381.38,11.268065,0.00386,1.208,0,0,0,0,0,0.941345,0.387748,0.553597,14.2,0.5,1,21,1,19,40.746,0.31182,0.349246,947.48,7.48,5250,5,0.25,444,7.3898,6.632,17,11.073755,0.012575,20,,NOT_AVAILABLE,0,0,0.999772,,,,,,,,,,,,,,,,,,,,,,,26.40972719,-74.4575375,0.22244,0.190597,-0.04,0.349916
SSTSL2 J161316.59+552126.3,0,0,243.319154,55.35733,85.231442,44.20463,1,0,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,173.9,0.9305,148.1,1.328,136,5.849,212.7,6.526,248.8,40.12,0,0,0,0,0,0,0,0,0,0,210.9,148.2,27.7,45.1,6.2,0,0,0,0,N,1,0.3274,0.5554,2.801,2.872,27.19,60095791,60095791-54,1,1,5.71,5.93,6.14,6.13,60.25,648699985,1,243.3194,55.35728,581.3,46.04,332.4,63.36,404.4,,Gaia DR3 1429618420396285952,243.3190896,55.35717971,0,0,62,1.63615E+018,1.42962E+018,179690673,0.0308,0.0276,15.1648,0.0301,503.8845,28.497,-27.557,0.038,-7.258,0.037,0.1653,-0.3028,-0.0177,0.1731,-0.0878,0.137,-0.0989,-0.0353,-0.132,0.1793,320,0,319,1,-0.635,328.24,0,0,31,FALSE,1.749,,,,,,,,37,27,0.056799,41,0.005344,155.9,0,0,0.974,0,322,7917.33445,7.01248,1129.03,15.940919,0.002918,35,5662.35,13.7774,410.989,15.95605,0.003842,38,3292.01,9.97735,329.949,15.954242,0.005011,1.131,0,3,0,0,0,0.001808,0.015131,-0.013323,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0,0,0.00005,,,,,,,,,,,,,,,,,,,,,,,243.319305,55.35721197,0.614125,0.596389,0.1634,0.55689
SSTSL2 J193428.30+215630.8,1,0,293.61793,21.94189,57.235117,0.9332,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,138800,233.3,90050,163.3,57810,220.1,31990,122.5,3619,121.8,0,0,0,0,0,1.02,1.02,1.02,0,0,528.2,493.1,241.7,234.3,29.7,2,0,0,0,N,1,10.22,11.75,37.53,27.23,83.04,30002561,30002561-29675,0,0,1.01,2.06,2.04,3.15,13.36,1245341007,1,293.6178,21.94198,599800,11050,470800,9105,328400,5747,Gaia DR3 2018499599663182848,293.6179977,21.9419953,0,0,162,1.63615E+018,2.0185E+018,293488117,0.0078,0.0096,7.3349,0.0146,503.0528,35.564,35.551,0.013,0.989,0.014,-0.1501,-0.0597,-0.2408,-0.1675,-0.02,-0.2281,-0.0079,0.1748,-0.2228,-0.2278,536,536,526,10,-4.5047,799.29,0.069,7.0729,31,TRUE,1.56,,,,,,,,61,24,0.020981,65,0.02536,153.2,0,0,0.863,0,544,2631896.469,559.149,4706.96,9.636695,0.002765,63,1421180,803.745,1768.2,9.956917,0.002857,61,1739260,658.165,2642.59,9.146983,0.003802,1.201,0,0,0,0,0,0.809934,0.320222,0.489712,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.992964,5673.4,5672.5,5674.6,4.2133,4.2124,4.2143,-0.3016,-0.3054,-0.2971,135.5471,135.2662,135.8027,0.0004,0.0001,0.0012,0.0004,0.0001,0.001,0.0002,0,0.0006,MARCS,293.6178274,21.94199091,0.208804,0.224182,-0.2096,0.441403
SSTSL2 J013207.62-725617.3,0,0,23.031788,-72.938141,298.810546,-43.863028,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,17540,11.74,11010,10.24,7380,18.27,4014,13.55,526.1,83.52,0,0,0,0,0,0.95,1.02,1.02,0,0,1345.6,972.3,352.1,323.8,6.3,0,0,0,0,N,1,0.7859,1.069,3.504,4.648,49.06,40045991,40045991-163,0,0,3.81,4.07,5.09,4.06,23.73,1321896297,1,23.03219,-72.93805,59050,1305,57230,1107,40810,714.2,Gaia DR3 4686482289774823296,23.03178296,-72.93822646,0,0,123,1.63615E+018,4.68648E+018,704863927,0.0104,0.0098,5.3577,0.0107,500.2758,45.811,-24.821,0.014,-38.504,0.014,-0.1359,0.0921,-0.1651,-0.0898,-0.1738,-0.021,0.2851,0.0383,-0.1998,0.0082,338,338,333,5,2.279,583.19,0.072,6.2569,31,TRUE,1.492,,,,,,,,39,25,0.019258,47,0.02628,96.26,0,0,1.089,0,389,194387.5932,44.7732,4341.6,12.465695,0.002767,46,91447.8,54.4228,1680.32,12.935609,0.002864,45,146643,65.032,2254.94,11.832242,0.00381,1.225,0,0,0,1,0,1.103367,0.469913,0.633453,20.32,0.56,1,23,5,18,29.066,-1.6109,0.961471,972.65,9.33,4250,5,0,444,,,,11.600746,0.019661,18,,NOT_AVAILABLE,0,0,0.999389,4928.2,4922.5,4934.2,4.5702,4.5681,4.5719,-0.0831,-0.0892,-0.0773,186.119,185.773,186.5151,0.0368,0.0312,0.0422,0.0292,0.0248,0.0336,0.0154,0.0131,0.0178,MARCS,23.03215895,-72.93805533,0.220456,0.215386,0.0132,0.30771
SSTSL2 J162753.52+422639.2,0,0,246.973025,42.444225,66.940131,43.844762,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,15060,11.11,9487,9.772,6356,18.83,3433,12.6,392.5,44.6,0,0,0,0,0,1.02,0.92,0.95,0,0,1225.7,876.9,310,300.5,8.8,0,0,0,0,N,1,0.7779,1.102,4.338,4.686,26.89,60091101,60091101-4,1,1,3.94,3.59,3.81,4.94,48.8,662739479,1,246.9731,42.4443,48220,1021,49890,1057,34260,631.1,Gaia DR3 1381195034956162176,246.9730139,42.44412572,0,0,19,1.63615E+018,1.3812E+018,1563524614,0.0085,0.0102,5.1893,0.0104,498.0931,44.492,-7.487,0.011,-43.858,0.013,0.138,-0.1386,0.0023,0.0547,0.0637,0.0168,-0.1869,-0.1211,-0.103,0.2533,393,369,389,4,2.9899,703.43,0.07,6.6444,31,TRUE,1.478,,,,,,,,45,26,0.018885,49,0.01883,135.9,1,0,1.109,0,404,153287.7742,28.101,5454.88,12.723598,0.002762,44,69633.5,46.0496,1512.14,13.231497,0.002881,44,118746,41.4692,2863.48,12.061346,0.003798,1.229,0,1,0,0,0,1.170151,0.507898,0.662252,-21.97,1.17,1,24,2,20,26.768,0.49302,0.287772,950.704,11.78,4750,4,0.25,111,6.8242,8.2334,12,11.815464,0.019929,22,26.2784,NOT_AVAILABLE,0,0,0.999751,4886.8,4882.2,4892.6,4.64,4.6381,4.6418,0.1298,0.1247,0.1351,190.7808,190.2713,191.2646,0.1095,0.1045,0.1156,0.0864,0.0825,0.0912,0.0454,0.0433,0.0479,MARCS,246.973059,42.44432065,0.172361,0.208472,0.2472,0.35862
SSTSL2 J020814.25-743122.2,0,0,32.059416,-74.522845,296.193878,-41.585356,1,0,6,1,1,1,1,1,2,2,2,0,0,0,0,0,0,18240,10.8,11650,11.56,7697,20.29,4325,10.97,465.2,77.53,0,0,0,0,0,0.92,1.02,1.02,0,0,1512.2,897.9,320.5,410.6,6,3,3,0,0,P,1,0.7341,0.9972,3.284,4.19,51.61,40045991,40045991-71,0,0,7.17,7.14,6.16,7.19,30.31,,0,,,,,,,,,Gaia DR3 4637547738800440960,32.05871985,-74.52300681,0,0,116,1.63615E+018,4.63755E+018,67519640,0.0132,0.0115,6.4686,0.0131,495.4028,110.834,-84.925,0.017,-71.218,0.015,-0.179,0.2422,-0.1103,-0.1889,-0.2021,-0.1299,0.1573,-0.0356,-0.2264,-0.1197,335,9,333,2,7.1499,582.97,0.097,9.4012,31,FALSE,1.411,,,,,,,,39,27,0.023802,45,0.01595,44.39,0,0,1.291,0,371,112841.9797,19.7578,5711.27,13.05619,0.002762,42,42216.8,34.0764,1238.89,13.774828,0.002925,40,101363,39.7342,2551.02,12.2332,0.003803,1.272,0,20,0,2,0,1.541628,0.718637,0.82299,52.16,1.03,1,17,3,15,19.676,1.0028,0.141558,890.818,13.41,4500,4.5,0.75,111,,,,11.899001,0.040154,14,,NOT_AVAILABLE,0,0,0.999617,4415.8,4411.7,4418.6,4.617,4.6135,4.619,0.4979,0.4752,0.5035,153.5357,153.2176,154.1471,0.3095,0.3048,0.3141,0.2309,0.2274,0.2344,0.1218,0.1199,0.1236,MARCS,32.06013426,-74.52269028,0.269207,0.240881,-0.1046,0.88689
SSTSL2 J133237.98+624516.2,0,0,203.158278,62.754519,114.978938,53.733031,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,14470,6.743,8928,6.525,5909,11.6,3316,14.68,334.9,47.85,0,0,0,0,0,0.95,1.02,1.02,0,0,1931.4,1342.5,475.2,287,7,0,0,0,0,N,1,0.5723,0.5453,3.406,0,26.3,60080050,60080050-0,1,1,12.55,3.1,14.46,2.92,10.27,587096911,1,203.1582,62.75452,43610,843.5,47420,829.9,33920,562.3,Gaia DR3 1665265133985355520,203.1583465,62.75442161,0,0,49,1.63615E+018,1.66527E+018,1279793190,0.0096,0.0095,5.418,0.0109,494.9594,23.892,8.068,0.012,-22.488,0.012,0.0635,-0.2588,0.004,-0.0702,-0.1255,-0.1402,0.2152,0.0965,-0.1142,-0.0957,404,0,402,2,3.5005,521.15,0.051,2.6924,31,FALSE,1.438,,,,,,,,47,28,0.017343,51,0.0243,108.2,3,0,1.126,0,399,106741.5592,16.6757,6401.02,13.116533,0.002761,48,43411.8,33.6691,1289.37,13.744523,0.002914,46,90233.1,28.936,3118.37,12.359481,0.003795,1.252,0,1,0,0,0,1.385042,0.62799,0.757052,-61.54,1.05,2,23,3,20,20.212,,,949.337,,4500,4,0.25,111,,,,12.066787,0.019374,20,,NOT_AVAILABLE,0,0,0.999781,4467.5,4459,4474.1,4.5814,4.5748,4.5846,0.1451,0.1218,0.1622,185.021,184.3706,186.3741,0.0876,0.0795,0.0957,0.0666,0.0604,0.0728,0.0349,0.0317,0.0382,MARCS,203.1582682,62.75452156,0.191831,0.183894,-0.0856,0.368333
SSTSL2 J190359.86-372502.3,0,0,285.999426,-37.417306,359.631687,-18.407966,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,15950,14.3,12260,16.88,8096,25.76,4466,19.12,792.7,94.37,0,0,0,0,0,1.05,0.98,1.02,0,0,1004.1,652.3,288.7,255.4,8.4,2,0,0,0,N,1,0.9351,1.368,3.61,6.559,56.38,40021001,40021001-0,0,0,1.84,3.99,2.04,4.12,23.25,484755333,1,285.9994,-37.4173,40590,822.4,43810,928.1,34710,735.2,Gaia DR3 6719115114960324096,285.9994018,-37.41733129,0,0,97,1.63615E+018,6.71912E+018,124313204,0.0152,0.0138,8.5244,0.0173,493.5194,12.495,8.657,0.02,-9.01,0.016,-0.0237,0.0991,-0.2987,-0.0376,-0.3476,0.0555,-0.3887,-0.3238,0.2363,-0.1219,250,0,250,0,2.1988,275.9,0.013,0.081411,31,FALSE,1.319,,,,,,,,29,16,0.028466,29,0.05156,174.8,0,0,1.1,0,247,51486.76625,21.2019,2428.41,13.908128,0.002791,26,13115.5,18.4616,710.422,15.044076,0.003181,26,57532.1,43.1809,1332.35,12.848121,0.003866,1.372,0,0,0,0,0,2.195955,1.135948,1.060007,23.71,3.17,2,13,1,11,11.627,,,974.328,,3700,4.5,0,101,,,,12.407743,0.092374,12,,NOT_AVAILABLE,0,0,0.996487,3966.4,3950.7,3984.4,4.6701,4.6594,4.6715,0.2036,0.1618,0.2603,115.0889,112.5476,116.4709,0.8791,0.8471,0.9098,0.6075,0.5848,0.6294,0.3496,0.3369,0.3621,PHOENIX,285.9993533,-37.41729124,0.319966,0.254514,-0.1186,0.114427
SSTSL2 J115657.17-615049.2,0,0,179.238226,-61.84701,296.552111,0.347976,1,0,7,1,1,1,1,1,2,0,0,0,0,0,0,0,0,28760,69.1,20320,68.09,12950,139,7829,67.07,1252,109.9,0,0,0,0,0,1.02,0,0,0,0,417.2,278,101.9,119,11.4,0,0,0,0,N,1,10.09,11.45,35.75,25.11,72.33,30002561,30002561-29433,0,0,2.03,4.11,2.03,4.11,14.92,916974779,1,179.2383,-61.847,60200,1386,67730,1560,56030,1187,Gaia DR3 5334717344428210432,179.2378899,-61.8470259,0,0,36,1.63615E+018,5.33472E+018,1545473621,0.015,0.0159,9.9921,0.0203,493.3093,42.059,-41.297,0.02,-7.969,0.021,0.1703,-0.1673,-0.0762,0.0523,-0.0196,0.078,0.0175,0.1668,0.1121,0.2891,428,0,427,1,10.6914,777.1,0.135,8.9578,31,FALSE,1.259,,,,,,,,49,26,0.031864,58,0.001028,120.5,0,0,1.389,0,483,45860.16711,30.8367,1487.2,14.033778,0.00285,53,8006.65,34.9627,229.006,15.579915,0.005501,54,60238.1,89.4797,673.204,12.798218,0.004109,1.488,0,43,0,43,0,2.781697,1.546137,1.23556,12.82,2.79,2,16,7,12,17.024,,,911.075,,3400,1,-1,111,,,,12.220254,0.023198,9,,NOT_AVAILABLE,0,0,0.996487,3461.3,3443.7,3468.8,4.4569,4.4406,4.4632,0.1324,0.1068,0.1475,99.4645,99.2378,100.0708,0.9273,0.8916,0.9369,0.5915,0.5684,0.5978,0.3964,0.3814,0.4009,MARCS,179.2382789,-61.84699048,0.318398,0.329637,0.2818,0.573826
